id_cliente|nombre_cliente|nacionalidad|tipo_id|tipo_transaccion|pais_origen|pais_destino|producto_servicio|fecha_transaccion|monto_transaccion|cantidad|forma_pago|moneda|numero_cuenta|titular_cuenta
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|España|Colombia|productos químicos|2020-08-07|667449329.8|421|Cheque|USD|ES0383557201669756987030|Sigfrido Julio César Nevado Fiol
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Brasil|Productos para deportes, como ropa deportiva y uniformes|2021-11-13|251550302.63|493|Cheque|USD|ES6355972583479190643385|Leonor Naranjo
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Perú|Colombia|hilos|2022-02-22|663545050.24|293|Transferencia bancaria|COP|ES5327197035932560174272|Efraín Cañas Lillo
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Nicaragua|Colombia|herramientas|2019-11-21|731877293.87|106|Cheque|EUR|ES5467934427662084815760|Elaine Curtis
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Santo Tomé y Príncipe|Colombia|hilos|2023-02-01|126397760.28|827|Cheque|EUR|ES5370822031352677938864|Victor Silva
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|China|Colombia|herramientas|2023-01-17|714484860.27|739|Tarjeta de crédito|EUR|ES4490450266313626121603|Micaela Alcaraz Olivé
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Paraguay|Colombia|hilos|2022-10-01|492918940.39|126|Tarjeta de crédito|EUR|ES8507140248753382129492|Sigfrido Julio César Nevado Fiol
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Bolivia|Ropa y accesorios de moda|2022-10-23|196855189.9|813|Tarjeta de crédito|USD|ES0670271111318689513585|Jason Oliver
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Brasil|Productos para deportes, como ropa deportiva y uniformes|2022-12-28|847046572.27|118|Transferencia bancaria|USD|ES5232739731045117924917|Saturnina Diéguez Alonso
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|España|Colombia|productos químicos|2021-12-26|630689223.41|827|Tarjeta de crédito|USD|ES5437854502751363374810|Saturnina Diéguez Alonso
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Honduras|Colombia|telas|2021-10-18|944626789.71|976|Cheque|COP|ES7548900418740820088914|Patricia Campillo Cases
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Corea del Sur|Colombia|accesorios de moda|2022-12-08|803256346.05|788|Cheque|USD|ES4845857889058309884917|Cecilio Rico Verdú
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Chile|Colombia|herramientas|2021-03-13|957438280.97|41|Cheque|USD|ES9309706949514681471059|Elaine Curtis
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Estados Unidos|Colombia|insumos|2019-05-29|387522426.11|785|Cheque|EUR|ES0474665256560297773493|Alfonso Hoz Ruano
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Jamaica|Colombia|productos químicos|2020-09-24|924313607.56|239|Tarjeta de crédito|USD|ES2295673027285629036458|Saturnina Diéguez Alonso
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|República Dominicana|Tejidos y telas|2019-11-20|271892985.8|385|Efectivo|USD|ES8230223300707726772943|Rolando Viña Villalonga
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|República Dominicana|Colombia|maquinarias|2022-05-19|864673411.84|914|Tarjeta de crédito|COP|ES0829114628772311700957|Saturnina Diéguez Alonso
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Paraguay|Tejidos y telas|2019-07-15|149348924.8|839|Cheque|USD|ES8264084532578560381754|Patricia Campillo Cases
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Italia|Ropa y accesorios de moda|2022-01-27|221638730.88|192|Tarjeta de crédito|EUR|ES1298010100660771204858|Sigfrido Julio César Nevado Fiol
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|República Dominicana|Tejidos y telas|2019-09-25|622943435.11|310|Efectivo|COP|ES8501929805589586252882|Saturnina Diéguez Alonso
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Brasil|Colombia|telas|2020-11-08|940349301.25|974|Tarjeta de crédito|USD|ES6337262948487611187850|Elaine Curtis
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Reino Unido|Colombia|hilos|2020-01-20|609128642.94|259|Efectivo|COP|ES2249290330977176740216|Micaela Alcaraz Olivé
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Haití|Colombia|hilos|2022-12-19|444349661.03|823|Cheque|EUR|ES6276212248629467006434|Efraín Cañas Lillo
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Costa Rica|Colombia|insumos|2021-12-18|976192124.69|522|Cheque|USD|ES7123743460596673085059|Micaela Alcaraz Olivé
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Brasil|Colombia|maquinarias|2021-11-10|868837839.35|116|Cheque|COP|ES4431164981828895262046|Efraín Cañas Lillo
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Haití|Colombia|maquinarias|2019-12-16|362739496.56|20|Transferencia bancaria|USD|ES8519106775082492795367|Saturnina Diéguez Alonso
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|México|Colombia|maquinarias|2022-11-11|600165654.87|370|Transferencia bancaria|EUR|ES4005970114765141479476|Patricia Campillo Cases
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Argentina|Colombia|insumos|2022-04-30|169241522.9|635|Transferencia bancaria|COP|ES0847244440090107166091|Micaela Alcaraz Olivé
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Japón|Productos para deportes, como ropa deportiva y uniformes|2019-11-21|662211504.47|901|Transferencia bancaria|EUR|ES0334984378901065237574|Elaine Curtis
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Venezuela|Colombia|productos químicos|2022-01-19|985209857.6|441|Cheque|USD|ES6808502852802362815995|Patricia Campillo Cases
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Alemania|Tejidos y telas|2020-03-16|195648441.15|764|Cheque|USD|ES7352929764787447664148|Elaine Curtis
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Paraguay|Colombia|insumos|2021-05-25|374303057.27|200|Transferencia bancaria|EUR|ES9753355841924026882630|Elaine Curtis
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Chile|Productos para deportes, como ropa deportiva y uniformes|2021-10-27|921612054.47|276|Transferencia bancaria|EUR|ES9335219680645477875995|Joseph Odonnell
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Canadá|Tejidos y telas|2022-03-24|757276002.96|931|Cheque|COP|ES8672303370504319908255|Micaela Alcaraz Olivé
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Guatemala|Colombia|insumos|2019-11-07|847182685.72|398|Transferencia bancaria|USD|ES5515682302796626761637|Micaela Alcaraz Olivé
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Tanzania|Productos para deportes, como ropa deportiva y uniformes|2022-10-19|652674353.59|841|Transferencia bancaria|COP|ES9669260031586530729398|Efraín Cañas Lillo
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Guatemala|Ropa y accesorios de moda|2022-11-09|564363485.69|510|Transferencia bancaria|COP|ES7060718262908111543769|Jason Oliver
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Colombia|Colombia|productos químicos|2020-05-14|276131064.24|187|Cheque|EUR|ES0484420905220492425442|Cecilio Rico Verdú
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Corea del Sur|Productos para deportes, como ropa deportiva y uniformes|2022-12-23|183976629.35|650|Cheque|USD|ES3984187611245897310463|Jason Oliver
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Guatemala|Colombia|maquinarias|2022-02-01|417668932.82|837|Transferencia bancaria|EUR|ES3418058964015789888006|Efraín Cañas Lillo
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Cuba|Ropa y accesorios de moda|2022-03-18|218865061.59|516|Tarjeta de crédito|COP|ES3238382830498777324613|Rolando Viña Villalonga
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Panamá|Colombia|herramientas|2021-08-26|518478906.2|71|Transferencia bancaria|EUR|ES2015248799276944365431|Victor Silva
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Santo Tomé y Príncipe|Productos para deportes, como ropa deportiva y uniformes|2021-06-05|688612673.09|334|Transferencia bancaria|USD|ES0875037126962020640107|Alfonso Hoz Ruano
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Canadá|Productos para deportes, como ropa deportiva y uniformes|2021-08-03|713936012.41|886|Efectivo|USD|ES2333212393551599927696|Rolando Viña Villalonga
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Honduras|Ropa y accesorios de moda|2021-02-23|522498019.83|464|Cheque|COP|ES3562165285566479644435|Sigfrido Julio César Nevado Fiol
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Ecuador|Colombia|telas|2022-07-17|468255766.9|266|Cheque|EUR|ES8666769924944482646952|Cecilio Rico Verdú
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Panamá|Colombia|telas|2022-09-07|273128867.96|959|Tarjeta de crédito|COP|ES8293649094656258976245|Joseph Odonnell
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Argentina|Tejidos y telas|2020-04-30|209410365.9|520|Cheque|COP|ES1402832621035884479119|Rolando Viña Villalonga
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Argentina|Colombia|maquinarias|2019-06-06|264005669.94|201|Cheque|USD|ES9839828139808078690305|Elaine Curtis
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Guatemala|Colombia|herramientas|2021-04-07|638128661.68|980|Efectivo|COP|ES2390363803619944053575|Joseph Odonnell
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Uruguay|Tejidos y telas|2022-05-31|582867182.35|492|Efectivo|EUR|ES0614097026481311536671|Patricia Campillo Cases
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Tanzania|Colombia|herramientas|2020-10-18|171017070.52|118|Tarjeta de crédito|COP|ES3819244364564487189602|Efraín Cañas Lillo
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Perú|Tejidos y telas|2022-12-04|846177526.94|317|Efectivo|USD|ES8974709394661266515076|Elaine Curtis
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|China|Colombia|insumos|2022-12-28|698850310.4|23|Tarjeta de crédito|EUR|ES2412372398692768026936|Victor Silva
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Reino Unido|Productos para deportes, como ropa deportiva y uniformes|2021-08-03|353110970.18|119|Tarjeta de crédito|USD|ES0372086044262311318996|Rolando Viña Villalonga
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Burkina Faso|Ropa y accesorios de moda|2020-07-25|946000431.34|108|Transferencia bancaria|COP|ES3656713395316596020866|Efraín Cañas Lillo
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Guatemala|Productos para deportes, como ropa deportiva y uniformes|2022-06-23|840821005.88|876|Transferencia bancaria|COP|ES7635109403250244210117|Alfonso Hoz Ruano
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Canadá|Colombia|hilos|2022-07-26|972020933.74|40|Efectivo|USD|ES1481528521991060485459|Elaine Curtis
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|República Dominicana|Ropa y accesorios de moda|2019-07-24|658636141.18|409|Tarjeta de crédito|USD|ES8019781052618407867850|Cecilio Rico Verdú
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Panamá|Colombia|herramientas|2021-01-13|642626717.26|511|Tarjeta de crédito|USD|ES5299420367286400024262|Patricia Campillo Cases
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Puerto Rico|Ropa y accesorios de moda|2022-05-16|778893857.24|431|Transferencia bancaria|USD|ES5432635117628233879107|Patricia Campillo Cases
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Argentina|Tejidos y telas|2020-12-16|568527997.64|860|Tarjeta de crédito|EUR|ES1253008073445800824050|Leonor Naranjo
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Camboya|Colombia|maquinarias|2021-04-29|436252658.62|742|Cheque|COP|ES1339684848500980650341|Leonor Naranjo
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|México|Ropa y accesorios de moda|2022-01-14|840525667.01|54|Transferencia bancaria|EUR|ES7273045282631300467148|Victor Silva
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Venezuela|Colombia|herramientas|2020-07-25|719268716.31|217|Cheque|USD|ES3261474140927314894526|Efraín Cañas Lillo
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Reino Unido|Colombia|maquinarias|2019-10-04|630139809.82|252|Transferencia bancaria|COP|ES4138647072305405570441|Alfonso Hoz Ruano
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Brasil|Colombia|herramientas|2021-11-20|720962606.31|957|Tarjeta de crédito|USD|ES2490953891470098154208|Joseph Odonnell
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Estados Unidos|Productos para deportes, como ropa deportiva y uniformes|2021-12-23|548970603.39|546|Cheque|USD|ES6501401766341400883815|Sigfrido Julio César Nevado Fiol
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Corea del Sur|Tejidos y telas|2021-07-27|906823306.53|1000|Transferencia bancaria|COP|ES9644949010974790292486|Jason Oliver
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Irán|Ropa y accesorios de moda|2022-03-16|721756485.72|532|Efectivo|USD|ES5581789355201658338536|Leonor Naranjo
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Paraguay|Colombia|herramientas|2022-11-29|232283732.25|232|Efectivo|COP|ES0296720206556820484944|Joseph Odonnell
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Estados Unidos|Ropa y accesorios de moda|2021-02-13|868415044.93|254|Transferencia bancaria|USD|ES2964369949693809053123|Cecilio Rico Verdú
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Honduras|Colombia|herramientas|2020-12-05|212705841.79|427|Efectivo|COP|ES1025929118625094335657|Micaela Alcaraz Olivé
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Uruguay|Productos para deportes, como ropa deportiva y uniformes|2020-03-02|263008404.21|557|Efectivo|COP|ES2271634103721689266679|Efraín Cañas Lillo
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Corea del Sur|Productos para deportes, como ropa deportiva y uniformes|2023-02-11|293428635.46|765|Efectivo|COP|ES5957293247588723797473|Joseph Odonnell
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Bolivia|Colombia|productos químicos|2022-07-01|318817185.03|9|Tarjeta de crédito|COP|ES8984265668557878676937|Rolando Viña Villalonga
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Cuba|Tejidos y telas|2022-04-30|968692945.8|863|Efectivo|COP|ES0358880818924347496842|Victor Silva
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Estados Unidos|Productos para deportes, como ropa deportiva y uniformes|2022-05-18|377331029.96|174|Efectivo|COP|ES9715495198303072930473|Cecilio Rico Verdú
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Santo Tomé y Príncipe|Ropa y accesorios de moda|2022-07-17|535886801.47|468|Tarjeta de crédito|COP|ES8218859045331727216737|Leonor Naranjo
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Corea del Sur|Colombia|accesorios de moda|2020-11-29|797538622.99|511|Cheque|EUR|ES9524279939730353338819|Saturnina Diéguez Alonso
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Cuba|Productos para deportes, como ropa deportiva y uniformes|2021-12-30|353808479.65|550|Tarjeta de crédito|EUR|ES3158765683832256084429|Joseph Odonnell
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|El Salvador|Tejidos y telas|2023-02-24|668758938.63|421|Efectivo|USD|ES2031339995898519089403|Micaela Alcaraz Olivé
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Uruguay|Productos para deportes, como ropa deportiva y uniformes|2020-06-27|935725302.67|686|Transferencia bancaria|EUR|ES9061477588997241291642|Efraín Cañas Lillo
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Francia|Productos para deportes, como ropa deportiva y uniformes|2022-02-14|946642799.12|39|Efectivo|USD|ES1145788979107772331671|Rolando Viña Villalonga
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Italia|Ropa y accesorios de moda|2023-01-06|321978974.48|251|Transferencia bancaria|USD|ES0347892453249188420457|Victor Silva
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Alemania|Ropa y accesorios de moda|2020-02-14|840092016.56|1000|Cheque|EUR|ES8969151719139131906129|Victor Silva
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Ecuador|Ropa y accesorios de moda|2020-07-16|169363975.95|64|Cheque|COP|ES0898066436401937367929|Leonor Naranjo
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|México|Colombia|accesorios de moda|2019-09-15|492374224.24|127|Tarjeta de crédito|COP|ES8594446748899984120349|Saturnina Diéguez Alonso
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Guatemala|Colombia|hilos|2022-03-08|949884539.58|290|Tarjeta de crédito|USD|ES9238931974424382762649|Efraín Cañas Lillo
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Haití|Colombia|herramientas|2021-04-10|255827542.46|406|Tarjeta de crédito|USD|ES1681733490554519340339|Leonor Naranjo
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Perú|Colombia|productos químicos|2021-01-13|718507140.12|463|Transferencia bancaria|EUR|ES6515566330910105583602|Victor Silva
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Santo Tomé y Príncipe|Tejidos y telas|2020-05-05|216494496.0|931|Tarjeta de crédito|EUR|ES7280655820433674289887|Victor Silva
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Canadá|Tejidos y telas|2022-08-12|637097333.96|327|Tarjeta de crédito|COP|ES4737386920628150343610|Victor Silva
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|México|Ropa y accesorios de moda|2020-07-25|726212606.03|27|Efectivo|COP|ES5146590563235104388709|Saturnina Diéguez Alonso
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Venezuela|Colombia|insumos|2021-10-26|569925481.32|537|Tarjeta de crédito|COP|ES9584674410650913813493|Efraín Cañas Lillo
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Santo Tomé y Príncipe|Productos para deportes, como ropa deportiva y uniformes|2022-04-06|964934311.15|110|Efectivo|COP|ES7744200821429643404900|Alfonso Hoz Ruano
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|México|Colombia|accesorios de moda|2019-06-22|127598421.14|505|Transferencia bancaria|USD|ES3051474319501704593248|Micaela Alcaraz Olivé
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Japón|Colombia|accesorios de moda|2023-05-15|889399486.44|575|Transferencia bancaria|EUR|ES4740632123668563547016|Sigfrido Julio César Nevado Fiol
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|México|Colombia|insumos|2020-12-25|293741358.23|51|Efectivo|COP|ES8938213035798666129678|Victor Silva
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Alemania|Tejidos y telas|2020-07-19|354297618.67|966|Efectivo|USD|ES7521723938597971299883|Micaela Alcaraz Olivé
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Haití|Ropa y accesorios de moda|2019-07-01|146828461.12|96|Efectivo|USD|ES8269285801783600034253|Alfonso Hoz Ruano
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Estados Unidos|Colombia|insumos|2019-05-24|553064678.04|328|Transferencia bancaria|USD|ES7507683305883980511725|Sigfrido Julio César Nevado Fiol
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Tanzania|Colombia|insumos|2021-03-15|481223611.92|515|Cheque|EUR|ES8485850998069230653651|Jason Oliver
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Nicaragua|Colombia|herramientas|2020-06-13|364620236.95|402|Transferencia bancaria|COP|ES7048462591662557266666|Victor Silva
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Bolivia|Colombia|herramientas|2019-09-24|483824885.84|238|Tarjeta de crédito|EUR|ES9237030671044102701173|Jason Oliver
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Panamá|Colombia|accesorios de moda|2022-06-04|632895005.73|461|Cheque|EUR|ES7983080923489362926093|Micaela Alcaraz Olivé
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Colombia|Tejidos y telas|2020-04-20|227348767.33|382|Tarjeta de crédito|EUR|ES1461435777632057130556|Elaine Curtis
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|China|Productos para deportes, como ropa deportiva y uniformes|2020-04-27|495404710.38|147|Efectivo|USD|ES8068939198938248667795|Joseph Odonnell
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Guatemala|Ropa y accesorios de moda|2022-06-12|691127232.97|878|Cheque|USD|ES1171908117405609015036|Rolando Viña Villalonga
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Bolivia|Ropa y accesorios de moda|2020-06-03|713282939.57|429|Transferencia bancaria|EUR|ES9739135163311074806184|Sigfrido Julio César Nevado Fiol
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Camboya|Colombia|insumos|2021-04-28|830051321.95|597|Transferencia bancaria|EUR|ES5106858010480969672509|Saturnina Diéguez Alonso
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Francia|Ropa y accesorios de moda|2021-10-13|125059453.69|50|Efectivo|EUR|ES6193185582660363677968|Victor Silva
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Camboya|Colombia|hilos|2022-07-16|455005368.3|629|Transferencia bancaria|COP|ES4945340262081401788032|Efraín Cañas Lillo
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Bolivia|Productos para deportes, como ropa deportiva y uniformes|2021-08-09|249717728.76|405|Efectivo|COP|ES8294061657395356850520|Patricia Campillo Cases
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Honduras|Colombia|herramientas|2019-07-07|109233873.26|353|Cheque|USD|ES8063320634182264387615|Leonor Naranjo
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|República Dominicana|Colombia|maquinarias|2021-11-28|668600615.93|369|Transferencia bancaria|COP|ES8234915654807459581183|Patricia Campillo Cases
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Chile|Colombia|hilos|2022-12-01|765998884.59|224|Tarjeta de crédito|COP|ES2614058993886510181610|Leonor Naranjo
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Camboya|Ropa y accesorios de moda|2023-02-09|461862434.36|230|Efectivo|EUR|ES2299935180195339974854|Leonor Naranjo
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|India|Colombia|maquinarias|2020-12-10|133039876.2|540|Efectivo|EUR|ES8742921893622489661232|Micaela Alcaraz Olivé
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Canadá|Ropa y accesorios de moda|2020-05-08|446629079.62|265|Transferencia bancaria|USD|ES1726689431571946122699|Leonor Naranjo
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|México|Colombia|telas|2020-01-03|956085280.25|706|Tarjeta de crédito|USD|ES0251981460841586751065|Leonor Naranjo
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Ecuador|Tejidos y telas|2020-03-03|177874091.27|6|Efectivo|COP|ES7393808773856497973750|Leonor Naranjo
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|República Dominicana|Productos para deportes, como ropa deportiva y uniformes|2021-09-08|390858565.95|170|Tarjeta de crédito|COP|ES2811991864477332141835|Elaine Curtis
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Reino Unido|Tejidos y telas|2021-07-08|846662916.6|508|Transferencia bancaria|EUR|ES7135503442316096859154|Alfonso Hoz Ruano
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Argentina|Colombia|herramientas|2022-11-15|695190868.59|82|Cheque|USD|ES4059261431149507632640|Saturnina Diéguez Alonso
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|Nicaragua|Colombia|accesorios de moda|2022-08-10|712430067.26|918|Transferencia bancaria|COP|ES5177105795651291961892|Cecilio Rico Verdú
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Nicaragua|Ropa y accesorios de moda|2020-02-16|102043008.49|155|Efectivo|EUR|ES2388461190211412767247|Joseph Odonnell
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|El Salvador|Colombia|hilos|2021-05-14|914051518.79|107|Efectivo|EUR|ES4993989247529450106892|Alfonso Hoz Ruano
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Reino Unido|Ropa y accesorios de moda|2019-08-31|900162993.13|590|Transferencia bancaria|USD|ES3031548731179555146174|Efraín Cañas Lillo
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|México|Colombia|maquinarias|2022-08-30|151454588.0|317|Efectivo|EUR|ES4637354483554745806844|Saturnina Diéguez Alonso
586888923|Quintero, Andres and Mora|Colombia|PJ|Importaciones|India|Colombia|herramientas|2022-08-26|294242231.47|324|Transferencia bancaria|USD|ES5558998197465941362134|Joseph Odonnell
586888923|Quintero, Andres and Mora|Colombia|PJ|Exportaciones|Colombia|Guatemala|Ropa y accesorios de moda|2022-12-16|571318093.16|875|Cheque|EUR|ES8850238127889270085396|Elaine Curtis
444605976|Alvarez-Céspedes|Uruguay|PJ|Importaciones|Honduras|Colombia|insumos|2022-08-13|971058358.93|796|Tarjeta de crédito|EUR|ES3670399040208833724475|Efraín Cañas Lillo
444605976|Alvarez-Céspedes|Uruguay|PJ|Importaciones|Venezuela|Colombia|maquinarias|2022-02-20|973153441.34|431|Cheque|EUR|ES6108421066271785072724|Elaine Curtis
444605976|Alvarez-Céspedes|Uruguay|PJ|Exportaciones|Colombia|Canadá|Tejidos y telas|2021-07-30|998802110.03|932|Cheque|USD|ES8587273595179895163096|Saturnina Diéguez Alonso
